City,Country,Map Location,Resort_Name,Resort_Details,image_0,image_1,About,Amenities,Directions,Other Information
Kwazulu Natal - Durban ,South Africa,?q=211+OR+Tambo+Road+DURBAN+South+Africa+4056&z=16,The Palace,thepalace.html,images/The Palace1.jpg,images/The Palace2.jpg,"The Palace recaptures all the glamour and razzmatazz of another era. An Art Deco style hotel with beautifully furnished apartments. Enjoy a variety of leisure and entertainment facilities within the Palace , soak up the Sun on the pool deck overlooking Durban's Palm fringed Marine Parade. Tourist attractions: City tours, Markets, The Point Waterfront, Suncoast Casino, U-Shaka Marine World and Wet 'n Wild for the whole family to enjoy.","Air Conditioning ,  Colour TV ,  Microwave ,   Spa Bath ,  Telephone",From King Shaka International Airport follow the signs to Durban city centre. Take the Victoria Embankment off ramp and proceed to the Stanger Street / Victoria Embankment intersection. Turn left into Stanger Street and take the second right into West Street. Follow West Street to the beachfront and turn left into Marine Parade.,
Kwazulu Natal Far North Coast,South Africa,"maps?q=KwaZulu-Natal+far+North+Coast,+South+Africa&hl=en&ll=-29.80371,30.984535&spn=0.13138,0.219383&sll=-29.749829,30.984364&sspn=0.008681,0.013711&z=12",Sodwana Bay Lodge,sodwanabaylodge.html,images/Sodwana Bay Lodge1.jpg,images/Sodwana Bay Lodge2.jpg,"When Divers, Fishermen and eco-adventurers can resist the call of the great African outdoors no more, they return to one place - Sodwana In the heart of Maputaland, close to the pristine Lake Shazibe nestling behind the world's highest natural dunes, a short distance from the sea, Sodwana Bay Lodge has been carefully designed to match the rustic eco-orientated nature of the region. The warm Indian Ocean currents of the Moçambique Channel wash onto the shores of Maputaland, a timeless realm of astounding bio-diversity and beauty. Here, on the relatively untouched eastern seaboard of southern Africa, wide lakes and extensive river estuaries shimmer with life, fertile swamp and sand forest abound with rare and protected animal and plant species, while towering dunes shelter golden beaches from the lush interior. Venturing oceanwards, the seabed is bejewelled with coral reefs and formations of dramatic splendour, staging an unceasing pageant of every imaginable kind of marine life. Africa's renowned ""Big-5"" - elephant, rhino, buffalo, lion and leopard - are complimented by a rich array of antelope and bird species. Here the ""Big-5"" can become the prized ""Big-6"" as humpback whales spout and gambol close to shore","Ceiling Fans ,  Cleaning Service ,  Self Catering","Overseas visitors will fly to either OR Tambo (Johannesburg) or King Shaka International Airport. It is about 6 to 7 hours by car from Johannesburg and about 3 1/2 to 4 1/2 hours from Durban. The nearest domestic Airport is Richards Bay. COMAIR have regular daily flights and you can hire a car from here. It is about 2 hours by car to Sodwana. (From Richards Bay get onto the N2 and use the Durban directions.) Alternatively you can use our airport transfer whereby we can pick you up at Richards Bay airport. There is a small grass strip at Mbazwana, about 15 km from Sodwana. This strip accommodates up to 12 seater planes. From here you can use our airport transfer whereby Dinizulu Safaris will pick you up at Mbazwana. You can also land a helicopter at the Lodge, but charters would be prohibitively expensive. GETTING HERE... FROM JOHANNESBURG (Between 6 & 7 hours - – 600 KM) You may want to take advantage of the new tar road from Hluhluwe to the Mbazwana. Note that this will save you about 60km of dirt road but will add about 75km to your journey. It is about 116km from Pongola to Hluhluwe. The road is now tarred all the way to Mbazwana. Go Via Ermelo - There are three main ways to do this. A. Take the N12 - Take Ogies off ramp (R545) B. Take the N12, N4 - Take Ermelo/Hendrina off Ramp (N11) C. Take the N17 - Through to Ermelo GETTING HERE... FROM PRETORIA (Between 6 & 7 hours - – 600 KM)You may want to take advantage of the new tar road from Hluhluwe to the Mbazwana. Note that this will save you about 60km of dirt road but will add about 75km to your journey. It is about 116km from Pongola to Hluhluwe. The road is now tarred all the way to Mbazwana. Take the N4 - Take Ermelo/Hendrina off Ramp (N11) GETTING HERE... FROM DURBAN (Between 3 & 4 hours - – 350 KM) Take the N2 toll road from Durban. (Follow signs to the North Coast) You can now use the new tar road being built from Hluhluwe to Mbazwana or you can use the Sodwana off ramp, about 10km north of Hluhluwe, followed by about 75 km of dirt road. GPS: 27 30 39's 32 39 38E",
Kwazulu Natal Far North Coast,South Africa,"maps?q=KwaZulu-Natal+far+North+Coast,+South+Africa&hl=en&ll=-29.80371,30.984535&spn=0.13138,0.219383&sll=-29.749829,30.984364&sspn=0.008681,0.013711&z=12",La Rochelle,larochelle.html,images/La Rochelle1.jpg,images/La Rochelle2.jpg,"Get away from it all and enjoy the excellent fishing and bird watching in this coastal sanctuary area of Lake St. Lucia. Soak up the beauty and natural tranquillity of this resort. You will have your own lock-up garage with boat parking (only NPB-approved boats permitted on the estuary) with freezers to store your catch.  keling at Cape Vidal (35km), nature walks (1.5km), bird watching from boat trips along the estuary, tennis and squash.","BBQ , Ceiling Fans , Cleaning Service , Colour TV , Fridge , Fridge/Freezer , Microwave , M-Net/ 2nd Channel , Oven , Satellite TV/DSTV , Stove","DirectionsTake the N2 from Durban to Matubatuba. Take the Matuba/St Lucia (R618) turn off and proceed. Follow the signs to St. Lucia. Once in St. Lucia you will cross over a bridge and after that a traffice circle. Turn left at the traffice circle and then immediately right. You will then be in Beach Road. Continue approximately 600m and you will see La Rochelle (last resort on the right hand side ) From Johannesburg take N17 Leandra, Kinross, Bethal, Ermelo, Piet Retief. N2 Pongola Mkuzi, Hluhulwe, Mtubatuba. Take R618 at Mtubatuba to St. Lucia. When reaching St. Lucia at a T-junction turn left into Mckenzie Road and then right into Beach Road. The resort is on the right hand side. Johannesburg to St Lucia is approximately 620km.",
Kwazulu Natal Far North Coast,South Africa,"maps?q=KwaZulu-Natal+far+North+Coast,+South+Africa&hl=en&ll=-29.80371,30.984535&spn=0.13138,0.219383&sll=-29.749829,30.984364&sspn=0.008681,0.013711&z=12",Lake View Cabanas,lakeviewcabanas.html,images/Lakeview Cabanas1.jpg,images/Lakeview Cabanas2.jpg,"Lake View Cabanas is situated on the bank of the St. Lucia Estuary. It is the ideal location for bird watchers and is surrounded by tropical gardens. Whether it is game fishing, scuba diving, exploring the estuary or simply relaxing around the swimming pool, based at Lakeview Cabanas, you can enjoy it all. Try something different, visit the Hluhluwe Umfolozi Game Reserve, approximately 30 minutes drive away or head out to sea and spend the day whale-watching. At the end of an adventurous day, relax in the jacuzzi , either share your fishing tales around a braai with friends or at the privacy of your own chalet.","BBQ , Ceiling Fans , Cleaning Service , Colour TV , Microwave , M-Net/ 2nd Channel , Self Catering","From King Shaka International Airport take the N2 towards St. Lucia. Turn right at the Mtubatuba/St Lucia sign, at the Riverside T-Junction turn left. Turn right onto the R618 at the Mtubatuba/St Lucia sign. Continue for 30km and on reaching St. Lucia turn right into Mckenzie Street. After the first turn off, after Quarterdeck Restaurant turn right into the cul de sac. Lake View Cabanas is situated on your left hand side.",
Kwazulu Natal North Coast,South Africa,"maps?q=North+Coast+Road,+ballito,+KwaZulu-Natal,+South+Africa&hl=zh-CN&sll=-29.765401,31.02476&sspn=0.013858,0.024505&z=10",La Ballito - daeOptions,laballitodaeoptions.html,images/La Ballito - daeOptions1.jpg,images/La Ballito - daeOptions2.jpg,"La Ballito is ideally situated across the road from the main Willard's Beach in Ballito on the north coast of KwaZulu Natal, and is a mere 30 minute drive from Durban. La Ballito is within easy and safe walking distance of all amenities and leisure activities. There are several golf courses in close proximity, and the Gateway Shopping and Entertainment centre is just 20 minutes away. The area abounds with restaurants offering cuisine from around the world. Nature lovers can go on a day trip to the Zululand nature and game reserves. There is also of course the beach, golden sands and tidal pools. You might be lucky enough to spot the dolphins that frequently visit the area.","Colour TV, Fridge, Microwave, Satellite TV/DSTV, Self Catering,",Take the Ballito off-ramp from Durban. Turn right at the first traffic light and then left at the third traffic circle. The first circle after this turn right into Lenora Drive then turn right at the 3-way stop street. Then turn into the second street on the right called Jack Powell. La Ballito is on your left. The keys will be left at security. Dial 100 on the key pad for security to allow you in.Entrance to the resort is at the back on Jack Powell street and not the front on Compensation Beach Road.,
Kwazulu Natal North Coast,South Africa,"maps?q=North+Coast+Road,+ballito,+KwaZulu-Natal,+South+Africa&hl=zh-CN&sll=-29.765401,31.02476&sspn=0.013858,0.024505&z=10",La Montagne,lamontagne.html,images/La Montagne1.jpg,images/La Montagne2.jpg,"La Montagne A grandstand view of Ballito beachfront and plenty of leisure activities make this self-contained resort ideal for your family holiday. The apartments have large patios with electric braai facilities. Take a refreshing dip in the sea or pool while the kids play table tennis or video games. The Crayfish Inn Restaurant offers delicious seafood dishes and is set in a charming, intimate surrounding nestled in the tower of La Montagne. Cilantro's is a casual restaurant with bright and warm decor overlooking the sweimming pool. The pool bar, B-Bar, is set in beautiful tropical gardens and serves light lunches and interesting cocktails. The resort offers all-round family entertainment. La Montagne is situated within close proximity to main beaches, shops, restaurants and bars in Ballito.","BBQ, Cleaning Service, Fridge/Freezer, Microwave, Satellite TV/DSTV","M4 ROUTE From the N2 take the Verulam / Umhloti turnoff (M4) and proceed for approximately 15km. At your first traffic circle go straight until you get to the 2nd traffic circle and keep to your right. Proceed through another traffic circle along the Ballito Drive until you get to the T-junction. Turn right at the T-junction (Hawkins Road) until you get to the 4-way stop. Turn Left into Compensation Beach Road. Drive approximately 1.2km. Situated on the right hand side of the road is 100 Compensation Beach Road - La Montagne. N2 ROUTE From Durban take the N2 and drive approximately 70km. Take the Ballito / Compensation offramp. At the stop street from the offramp, turn right and proceed through three traffic circles along Ballito Drive until you get to a T-junction. Turn right at the T-junction (Hawkins Road) until you get to the 4-way stop. Turn Left into Compensation Beach Road. Drive approximately 1.2km. Situated on the right hand side of the road is 100 Compensation Beach Road - La Montagne.",
Kwazulu Natal North Coast,South Africa,"maps?q=North+Coast+Road,+Durban+North,+KwaZulu-Natal,+South+Africa&hl=zh-CN&sll=1.359,103.818&sspn=0.25536,0.392075&z=15",Chaka's Rock Chalets,chakasrockchalets.html,images/Chaka's Rock Chalets1.jpg,images/Chaka's Rock Chalets2.jpg,"Chakas Rock Chalets is set high above the ocean on the famous Dolphin Coast. The resort is well situated and the accommodation is comfortable. Completely safe bathing in and around the tidal pools below, for the whole family. The beach is situated at a nice 15 minute walk. Guests can spend the day by the ocean hunting for shells, or fishing from the famous Rock. The area has great shopping centres, restaurants and other tourist attractions nearby.","Air Conditioning, BBQ, Ceiling Fans, Cleaning Service, Colour TV, Microwave, Mini Bar, Satellite TV/DSTV, Self Catering","King Shaka International Airport From Johannesburg: Take the N3 to Durban. Take the North Coast off ramp, you will now be on the N2 Northbound. Approx 50km's after Durban take the off ramp marked Chaka's Rock Road. Turn right and travel over the bridge for approx 3km's. At the T-Junction turn right and continue to the stop sign. Go through the stop sign and the resort is the 4th property on the right. From Durban International Airport: Take the N2 North. Approx 50km's after Durban take the off ramp marked Chaka's Rock Road. Turn right and travel over the bridge for approx 3km's. At the T-junction turn right and continue to the stop sign. Go through the stop sign and the resort is the 4th property on the right.",
Kwazulu Natal North Coast,South Africa,"maps?q=North+Coast+,+Umdloti,+KwaZulu-Natal,+South+Africa&hl=zh-CN&sll=-33.734768,25.742461&sspn=13.578896,25.092773&z=10",Dolphon View Cabanas,dolphonviewcabanas.html,images/Dolphin View Cabanas1.jpg,images/Dolphin View Cabanas2.jpg,"This resort is appropriately named, since the beach is literally a stones throw away, and the sea views are stunning. All the units are open plan, and the large balconies all have full or partial sea views. And in addition to all this natural beauty, the restaurants and nightclubs of vibrant Durban are only a 20-minute drive away.","Air Conditioning, Cleaning Service, Hairdrye, rMicrowave, Satellite, TV/DSTV, Self Catering",From Johannesburg: Drive south from Johannesburg along the N3 take the North Coast offramp onto the N2. Travel for +-25km and take the Umdloti offramp. Turn right and travel into Umdloti. At the traffic circle turn left and the resort is +- 100m from the traffic circle.,
Kwazulu Natal North Coast,South Africa,?q=Main+Beach+Road+Umdhloti+Beach+KWAZULU+NATAL+South+Africa+4022&z=10,Perna Perna Umdloti 1,pernapernaumdloti1.html,images/Perna Perna Umdloti 1-1.jpg,images/Perna Perna Umdloti 1-2.jpg,"Kilometres of uninterrupted sands, safe bathing and natural rock pools make Umdloti an idyllic holiday setting for the whole family. Perna Perna rises from its own beach against a background of sub- tropical vegetation located 45km north of Durban. For anyone who enjoys the sea and the beach, the scope for watersports is wide. Play golf, tennis, bowls and squash close by. If it is the glitter and glamour of night life you seek, Umhlanga Rocks offers a range of restaurants. At Durban, further down the coast, you can visit clubs, cabarets, discos, restaurants and pubs","Balcony, BBQ, Ceiling Fans, Cleaning Service, Microwave, Oven, Satellite TV/DSTV","Please note, as King Shaka Int is fairly new direction boards and distances still need to be finalised When you leave the airport to get on the highway, you need to follow the N2 Umhlanga/Durban boards. Turn left at Umdloti / Verulam turn-off Travel all the way down towards the sea At the traffic circle turn left The Resort is on the left, sea is on the right. Check-in is at reception which is at Perna 2. Leaving from the Airport to travel to Durban there are tollgate's you need to go through. Stay on the N2 Durban freeway for approximately 5km.",
Kwazulu Natal North Coast,South Africa,?q=Main+Beach+Road+Umdhloti+Beach+KWAZULU+NATAL+South+Africa+4022&z=10,Perna Perna Umdloti 2,pernapernaumdloti2.html,images/Perna Perna Umdloti 2-1.jpg,images/Perna Perna Umdloti 2-2.jpg,"Kilometres of uninterrupted sands, safe bathing and natural rock pools make Umdloti an idyllic holiday setting for the whole family. Perna Perna rises from its own beach against a background of sub- tropical vegetation located 45km north of Durban. For anyone who enjoys the sea and the beach, the scope for watersports is wide. Play golf, tennis, bowls and squash close by. If it is the glitter and glamour of night life you seek, Umhlanga Rocks offers a range of restaurants. At Durban, further down the coast, you can visit clubs, cabarets, discos, restaurants and pubs","Balcony, BBQ, Ceiling Fans, Cleaning Service, Colour TV, Safe, Satellite TV/DSTV","Please note, as King Shaka Int is fairly new direction boards and distances still need to be finalised When you leave the airport to get on the highway, you need to follow the N2 Umhlanga/Durban boards. Turn left at Umdloti / Verulam turn-off Travel all the way down towards the sea At the traffic circle turn left The Resort is on the left, sea is on the right. Check-in is at reception which is at Perna 2. Leaving from the Airport to travel to Durban there are tollgate's you need to go through. Stay on the N2 Durban freeway for approximately 5km.",
Kwazulu Natal North Coast,South Africa,?q=Main+Beach+Road+Umdhloti+Beach+KWAZULU+NATAL+South+Africa+4022&z=10,Perna Perna Umdloti 4,pernapernaumdloti4.html,images/Perna Perna Umdloti 4-1.jpg,images/Perna Perna Umdloti 4-2.jpg,"Kilometres of uninterrupted sands, safe bathing and natural rock pools make Umdloti an idyllic holiday setting for the whole family. Perna Perna rises from its own beach against a background of sub- tropical vegetation located 45km north of Durban. For anyone who enjoys the sea and the beach, the scope for watersports is wide. Play golf, tennis, bowls and squash close by. If it is the glitter and glamour of night life you seek, Umhlanga Rocks offers a range of restaurants. At Durban, further down the coast, you can visit clubs, cabarets, discos, restaurants and pubs","BBQ, Ceiling Fans, Cleaning Service, Colour TV, Microwave, Safe","Please note, as King Shaka Int is fairly new direction boards and distances still need to be finalised When you leave the airport to get on the highway, you need to follow the N2 Umhlanga/Durban boards. Turn left at Umdloti / Verulam turn-off Travel all the way down towards the sea At the traffic circle turn left The Resort is on the left, sea is on the right. Check-in is at reception which is at Perna 2. Leaving from the Airport to travel to Durban there are tollgate's you need to go through. Stay on the N2 Durban freeway for approximately 5km.",
Kwazulu Natal North Coast,South Africa,"maps?q=Umhlanga+Rocks,+Umhlanga,+KwaZulu-Natal,+South+Africa&hl=zh-CN&sll=-29.7282,31.075155&sspn=0.013863,0.024505&z=14",Umhlanga Sands,umhlangasands.html,images/Umhlanga Sands1.jpg,images/Umhlanga Sands2.jpg,"All 237 rooms are sea-facing and offer spacious accommodation with an equipped kitchenette. A well-patrolled promenade runs in front of the hotel, linking all the Southern Sun Resorts along this beautiful beach front. There are an endless choice of leisure activities - 2 swimming pools exclusively for adults, a sauna and jacuzzi ten-pin bowling, volleyball an entertainment centre as well as an adult and children's entertainment programmes which are fully supervised by a spirited entertainment team and run throughout the year. The resort also boasts a gift shop, hairdressing salon, beautician and aromatherapist. There are two restaurants and a late-night action bar with different live music for every night of the week. The resort is situated within walking distance of the charming village of Umhlanga Rocks","Air Conditioning (Some) , Cleaning Service, Colour TV, Fridge, Microwave, Mini Bar, Radio, Safe, Satellite TV/DSTV, Telephone, Video - In house",DURBAN- Distance from hotel to city centre: 18km- Shuttle service available at a charge.- Direction from hotel to city centre - south along the M4 for 18km. King Shaka International Airport- Direction from airport to hotel: south along the N2 until Umhlanga turn off.- Shuttle service available at a charge.- Taxi service available. VIRGINIA AIRPORT - 10km- Taxi service on request.,
Kwazulu Natal North Coast,South Africa,"maps?q=Umhlanga+Rocks,+Umhlanga,+KwaZulu-Natal,+South+Africa&hl=zh-CN&sll=-29.7282,31.075155&sspn=0.013863,0.024505&z=14",Umhlanga Cabanas,umhlangacabanas.html,images/Umhlanga Cabanas1.jpg,images/Umhlanga Cabanas2.jpg,"The apartments overlook landscaped gardens and a swimming pool. They are situated a mere 150 metres from the popular Umhlanga Rocks beach where you can explore rock pools and lagoons. Enjoy bird watching in the Hawaan Forest or explore Durban, a short drive away. Fun and comfort for the whole family.","Air Conditioning, BBQ, Cleaning Service, Microwave","To the airport from the resort:Drive out by the gate, turn right and carry along straight with Lagoon Drive to the first set of traffic lights. At the robot, turn right into Lighthouse Road. Go straight up to the top of the hill and at the first circle, turn to your left into Umhlanga Rocks Drive. At the second robot turn right towards Mount Edgecombe. Keep to the right hand side and then turn right at the second robot onto the N2 north bound from Umhlanga Rocks. Take the M65 Dube Tradeport & King Shaka International turnoff (after Umdloti). Keep to the right and take the 2nd right turn. Proceed to the Passenger parkade. To Umhlanga Cabanas:From the airport carry on to the N2. Go through the Tollgate and get on the N2 South (Durban) bound. Take the M41 turnoff. Turn left. Take the second off ramp to the left to Umhlanga Rocks Drive. Turn left at the robot and at the second circle turn right into Lighthouse Road, going down towards the sea. At the 4th robot turn left into Lagoon Drive. Umhlanga Cabanas is the last building on the left hand side, opposite Breakers resort.",
Kwazulu Natal North Coast,South Africa,"maps?q=Umhlanga+Rocks,+Umhlanga,+KwaZulu-Natal,+South+Africa&hl=zh-CN&sll=-29.7282,31.075155&sspn=0.013863,0.024505&z=14",Salamander,salamander.html,images/Salamander1.jpg,images/Salamander2.jpg,"Located in the peaceful haven just across the road from the beach in tropical Umhlanga Rocks, Salamander is one of the most popular destinations on this coastline. After a hot day on the beach, keep cool and comfortable in your air-conditioned apartment. This resort is away from the hustle and bustle, but you can still enjoy a variety of on-site facilities.","Air Conditioning, Cable TV, Cleaning Service, Colour TV, Dishwasher, Limited DSTV, Microwave, M-Net/ 2nd Channel, Self Catering, Telephone, Washer/Dryer (Some)","Approximately 35km from Durban take the Mt Edgecombe/Umhlanga Rocks off ramp. Turn right at the traffic lights and stay in the second lane, pass the Gateway turn off and take the 2nd turn off left into Umhlanga Rocks Drive. Then turn left at the traffic lights and continue past the Umhlanga Hospital, at the second traffic circle, turn right down into Umhlanga and this is called Lighthouse Road. Once in Umhlanga Rocks at the last traffic light, turn left at the yield sign into Lagoon Drive. The resort is situated approximately 1.2km along Lagoon Drive on the left.",
Kwazulu Natal North Coast,South Africa,"maps?q=Umhlanga+Rocks,+Umhlanga,+KwaZulu-Natal,+South+Africa&hl=zh-CN&sll=-29.7282,31.075155&sspn=0.013863,0.024505&z=14",La Lucia Sands,laluciasands.html,images/La Lucia Sands1.jpg,images/La Lucia Sands2.jpg,"Set on the beach with apartments facing the ocean, makes this resort an ideal holiday location, a mere 15km from Durban. One kilometer along the coast there are lovely beaches ideal for swimming, a variety of restaurants and shops. This resort is ideal for a quiet and relaxing break. The complex has a swimming pool both for adults and for children, a tennis court, sauna and children's games. The apartments are well furnished and cater to your comfort and convenience. Each unit has three double bedrooms, two bathrooms and a full kitchen. There is a large patio with a built-in barbecue/braai. The units have many handicapped facilities including lifts to all floors, ramps and wide entrances. Please bring your own beach towels. There is security on-site.","Air Conditioning, Colour TV, Dishwasher, Microwave, Telephone,","From King Shaka International Airport follow directions to N2 South, take the Umhlanga offramp. At the traffic light turn left, take 2nd offramp to Umhlang. Then turn left at the traffic light at 2nd circle, take a right going towards the beach. From there it is the third traffic light, turn right into Ridge Road, turn left into Ocean Way, take third right into Marine Drive and La Lucia Sands is at 58 Marine Drive.",
Kwazulu Natal North Coast,South Africa,"maps?q=Umhlanga+Rocks,+Umhlanga,+KwaZulu-Natal,+South+Africa&hl=zh-CN&sll=-29.7282,31.075155&sspn=0.013863,0.024505&z=14",Cabana Beach,cabanabeach.html,images/Cabana Beach1.jpg,images/Cabana Beach2.jpg,"Cabana Beach Resort is situated in the exclusive area of Umhlanga Rocks. Designed in the style of a Mediterranean village and set in sub-tropical gardens, the resort has magnificent views of the Indian Ocean. This charming Mediterranean-styled village, with its white-washed arches and cobble-stoned pathways, incorporates three acres of sub-tropical parkland overlooking the Indian Ocean. Cabana Beach is renowned for providing guests with a truly memorable holiday experience. This superb resort offers tastefully appointed cabanas and suites, a wide array of exciting restaurants and bars, and an outstanding range of leisure activities. Cabana Beach is the ultimate holiday destination where guests can relax and enjoy 365 days filled with sun and fun.","Air Conditioning, Cleaning Service, Colour TV, Microwave, M-Net/ 2nd Channel, Self Catering","From Durban International Airport, take the N2 north. Travel for approximately 35km and take the Umhlanga Rocks turnoff. At the stop, turn left and travel through the first circle and at the second circle turn right. At the third set of traffic lights turn left into Lagoon Drive. The resort is 100m further on, on the right hand side",
Kwazulu Natal North Coast,South Africa,"maps?q=Umhlanga+Rocks,+Umhlanga,+KwaZulu-Natal,+South+Africa&hl=zh-CN&sll=-29.7282,31.075155&sspn=0.013863,0.024505&z=14",Breakers,breakers.html,images/Breakers1.jpg,images/Breakers2.jpg,"This beautiful resort is complemented by a wonderful setting. The lagoon and tropical woods of the Hawaan Forest border on one side, whilst a glorious expanse of unspoilt coastline fringes the other. The indigenous tropical marshland, with its rustic bridges, is rich in both animal and bird life. Here, guests are provided with a tranquil escape into a completely natural habitat. Rolling lawns and landscaped gardens stretch right down to the beach. Guests can enjoy a game of tennis or volleyball, or simply bask in the sun, either at the beach or in the comfort of the Resort's magnificent pooldeck. All self-contained apartments are sea-facing and offer every modern convenience. There is an attractive family restaurant, a poolside bar and a number of sporting facilities and including a floodlit tennis court, an outdoor pool and a volleyball court. There are also additional facilities close by. With its tranquil setting, luxury accommodation and attentive personal service, the Breakers Resort offers the ultimate destination for those in search of sheer holiday relaxation.","Air Conditioning, Cleaning Service, Colour TV, Microwave, Mini Bar, Satellite TV/DSTV, Telephone","From the N2 North Coast freeway take the Umhlanga Rocks/Phoenix exit, turn right at the traffic lights and follow the Umhlanga sign boards. As you approach Umhlanga town centre turn left at the second set of traffic lights into Lagoon Drive and proceed north for approximately 1.5km. Breakers Resort is situated at the end of Lagoon Drive, on the right.",
Kwazulu Natal South Coast,South Africa,"maps?q=KwaZulu-Natal+south+coast,+South+Africa&hl=zh-CN&ll=-29.831114,31.179199&spn=3.545,6.273193&sll=-28.530554,30.895824&sspn=3.59033,6.273193&z=7",Karridene,karridene.html,images/Karridene1.jpg,images/Karridene2.jpg,"Conveniently situated between the lagoon and the sea, this resort is 30 minutes from Durban and 15 minutes from the airport. Relax in the comfort of your air conditioned self-catering unit. This resort offers on-site recreational facilities, sundowners at the Rumours Bar and dinner buffets at the Oakwoods Restaurant. Come and enjoy that welcome feeling. Alert Notes:","Air Conditioning, Cleaning Service, Colour TV, Satellite TV/DSTV,","From Durban International Airport, take the N2 South. Take the Illovo Beach / Winkelspruit / Karridene off ramp. At the stop street turn left. At the traffic light turn right. At the second set of traffic lights turn right. Continue along this road and pass the Excel petrol station. The resort is on your left hand side.",
Kwazulu Natal South Coast,South Africa,"maps?q=KwaZulu-Natal+south+coast,+South+Africa&hl=zh-CN&ll=-29.831114,31.179199&spn=3.545,6.273193&sll=-28.530554,30.895824&sspn=3.59033,6.273193&z=7",Suntide Illovo Sands,suntideillovosands.html,images/Suntide Illovo Sands1.jpg,images/Suntide Illovo Sands2.jpg,"This seaside resort is set above the Illovo's golden stretches of beach, with spectacular views of the sea. For entertainment you can join the bustle and night life of Durban close by, or head further south to the Wild Coast on a comfortable hour and a half's drive past some of South Africa's most popular resort towns. For shopping and dining out, Warner Beach and Amanzimtoti are just up the road. When you are not sunning yourself on the beach, you can take your leisure at the pool or in the games room, swimming or surfing nearby or windsurfing on the South Coast lagoons.","Balcony, Cleaning Service, Colour TV, Fridge/Freezer, Microwave, M-Net/ 2nd Channel, Safe, Self Catering","From Durban * Take the M4 to N2 Freeway. * Take exit 133 Umbumbulu, (Winklespruit/Illovo Beach/Karridene) turn-off. * Turn left at the stop street and at the 1st traffic light turn right then go past the Spar Complex which is on the right hand side. * At the 2nd traffic light turn right (K.F.C and Engen Garage on left hand side). * Travel for approximately 3km before crossing over the Illovo River bridge and immediately after the bridge turn left. * Drive up Illovo Beach Road to the top of the hill and pass Princeville Road. * Continue straight, keeping to your left, the road will join with William Brown Road and continue straight down towards the sea. * Suntide Illovo Sands is on the right hand side.",
Kwazulu Natal South Coast,South Africa,"maps?q=KwaZulu-Natal+south+coast,+South+Africa&hl=zh-CN&ll=-29.831114,31.179199&spn=3.545,6.273193&sll=-28.530554,30.895824&sspn=3.59033,6.273193&z=7",La Cote D'azur,lacotedazur.html,images/La Cote D'azur1.jpg,images/La Cote D'azur2.jpg,"Whether you want to escape the hustle and bustle of city life or just want to treat yourself, a visit to the Mediterranean-style La Côte d'Azur promises an unforgettable family holiday. La Côte d'Azur offers 11 three bed units and 47 two bed units. The three bed units accommodate eight people and the two bed units accommodate six people. The units are elegantly furnished and stand sentinel over the verdant gardens as they stretch out all the way to the sea. All units are fully equipped and serviced and offer satellite television.","BBQ, Cleaning Service, Colour TV, Fridge, Microwave, Safe, Self Catering, Telephone","From King Shaka International Airport, take the N2 south. Proceed towards Port Shepstone. At the Hibberdene off ramp turn left. This will take you on the old road to Margate or you may continue on the N2 which will put you on the Oribi Plaza Toll Road. Proceed until you see the Uvongo /Margate turn off, take this off ramp and turn left. At the set of traffic lights, turn right. Builders Trade Depot will be on your left. Proceed until you see a Caltex Garage on your left. Take the first left after the garage and La Côte d'Azur is on your right.",
Kwazulu Natal South Coast,South Africa,"maps?q=KwaZulu-Natal+south+coast,+South+Africa&hl=zh-CN&ll=-29.831114,31.179199&spn=3.545,6.273193&sll=-28.530554,30.895824&sspn=3.59033,6.273193&z=7",Club Hacienda,clubhacienda.html,images/Club Hacienda1.jpg,images/Club Hacienda2.jpg,"Moments away from beautiful Shelly Beach, these apartments are close to a lovely rock pool for young and old to enjoy hours of fun in the glorious South Coast sunshine. Ideal for a seaside holiday, this complex of duplex apartments offers on-site fishing, putt putt, a games room and a delightfull swimming pool to cool off in. Nearby activities for the sports mad are golf, squash, a gym and for gambling enthusiasts the casino is a scenic 45km drive from the resort. Centrally placed, Club Hacienda makes full use of the area's nearby attractions including the Oribi Gorge only half an hours drive away, as well as the sights and sounds of the holiday town of exciting Margate, only 8km from the resort.","Ceiling Fans, Cleaning Service, Limited DSTV, Microwave, Self Catering","From King Shaka International Airport, take the N2 south. Take the Shelly beach turnoff and at the T-junction, turn right. Continue for approximately 100m. The resort is on the left hand side.",
Kwazulu Natal South Coast,South Africa,"maps?q=KwaZulu-Natal+south+coast,+South+Africa&hl=zh-CN&ll=-29.831114,31.179199&spn=3.545,6.273193&sll=-28.530554,30.895824&sspn=3.59033,6.273193&z=7",Costa Smeralda,costasmeralda.html,images/Costa Smeralda1.jpg,images/Costa Smeralda2.jpg,"Comfortably furnished self-catering apartments set on the subtropical South Coast of Natal, amongst the coves and beaches. Whether you enjoy the solitude and privacy of this beautiful environment, or the development's close proximity to the best entertainment Margate has to offer.","Balcony, BBQ, Cleaning Service, Dishwasher, Microwave, Safe, Washer/Dryer",From King Shaka International Airport take the N2 South to Margate. Take the Margate turn off. Turn left at Freys Butchery. Travel along Marine Drive until the Margate Hotel and turn left at the hotel. Continue on the road. passed the main beach and passed the old fishing pier. The Resort is on your right hand side. The Resort is painted yellow and brown and is well signed.,
